119045,0.9603514505222774
112223,0.08255138931050654
103924,0.904099267588969
105922,0.009408822589797139
103297,0.8024613850850429
115525,0.021994041758861105
116409,0.20880245934797526
109427,0.024225456851293292
118590,0.0153150757392293
107075,0.009172335617837146
101173,0.0008120301760972115
127419,0.996509563711887
109575,0.8215050828603933
115834,0.01179875128026886
119963,0.011378581277388888
107449,0.006047698493124365
115767,0.9575169088671086
114678,0.008573062097195217
104384,0.006370080791600841
113998,0.021870746985285794
115060,0.8980894684709712
106141,0.9397851681880467
102113,0.018408812958586873
103723,0.045455038114370905
100400,0.8044172828537238
106597,0.009433399204599957
105299,0.016829346438634096
103740,0.010246312056709672
127312,0.9974167065186894
100564,0.016415888674342516
107811,0.010398160645625931
100646,0.010658807412755156
109852,0.012396371117455285
118666,0.007378263715890343
112180,0.015318100473315277
100787,0.01052091959706436
107726,0.04034204400973618
113851,0.9580140748403275
115282,0.01524251058948678
105654,0.05420255682340491
100405,0.9907233313098898
123181,0.9768830645685584
106100,0.006949883208175467
116407,0.06599703757658182
110213,0.008073974354746882
116010,0.06211421326491684
138635,0.8425327265028331
109241,0.0050823081868885955
111864,0.01734460247765479
116431,0.0367299626306099
110559,0.012444059359215665
105027,0.009973365380965493
101272,0.02055359985791605
113568,0.009893357993820406
112855,0.10163126886123208
109599,0.007683667880365896
102397,0.014736637983685963
119115,0.010596901522653246
134126,0.00908629297911534
121900,0.997842592801498
102998,0.08263659473171292
103805,0.8555777972715787
100365,0.85385684794315
108576,0.011358060201572928
114361,0.9618740673481202
113694,0.5415090057624695
102301,0.011507011161379643
121406,0.9959973619054546
145105,0.0049350135326762246
106890,0.821165781645424
117431,0.03314263434154019
101534,0.00838743562569011
110456,0.010764200035322857
104576,0.23083504053798232
117933,0.8479225297362978
117781,0.5407692756140048
119721,0.019452132231348673
100230,0.007835685554705263
117030,0.04337820552593019
112360,0.007527529675152245
124246,0.954674779817124
117804,0.9199304788229422
109658,0.09487431967952631
107490,0.7569762644591373
110555,0.020798936616072128
133022,0.012145482777245253
109383,0.005534611240656462
144357,0.00953674402953053
104120,0.09329275670561654
136286,0.014929809059517796
112200,0.9347402035445493
123320,0.990745034377111
114160,0.0665364051940246
119725,0.8073544610058876
106053,0.6607418309054331
116666,0.008554639769976391
106422,0.0056332694476479706
107889,0.009142102196186719
117622,0.018288336765743263
108058,0.16754253651643658
